STORMNET_ID,VDOT Length,Easement Length,Total Conveyance Length,County Area,County Area Impervious
STMN0651049695,403.39,344.36,782.49,921.47,0
STMN0651049703,13.34,132.26,165.67,0,0
STMN0651049730,272.79,282.44,562.2,0,0
STMN0651049756,416.34,106.06,520.55,0,0
STMN0651049813,1483.72,747.15,2798.49,0,0
STMN0651049968,577.76,371.9,944.59,0,0
STMN0651049974,182.6,365.39,546.38,0,0
STMN0651050307,1509.01,5180.51,9189.45,146626.46,2168.52
STMN0651050386,1156.29,2320.14,7041.99,9880.57,2.92
STMN0651050452,2.56,88.33,88.33,0,0
STMN0651073159,0,1187.62,3023.71,0,0
STMN0651086637,0,979.02,1099.78,3067.51,0
STMN0651086841,73.76,893.19,1030.57,0,0
STMN0651088249,95.99,245.05,447.83,0,0
STMN0651088411,584.9,1543.13,4012.18,0,0
STMN0651088671,50.72,92.23,172.68,0,0
STMN0651088674,1283.23,3247.44,5789.96,0,0
STMN0651089279,95.11,43.46,140.5,0,0
STMN0651091564,0,97.99,153.38,0,0
STMN0651091592,0,52.53,807.66,0,0
STMN0651506514,0,32.02,47.55,0,0
STMN0652048515,0,148.77,148.77,0,0
STMN0652048671,686.4,1595.39,4060.74,113.12,0
STMN0652048751,0,75.17,108.53,0,0
STMN0652048978,430.74,2729.75,4023.44,9465.44,0
STMN0652049004,0,151.5,151.5,0,0
STMN0652049068,0,83.46,95.07,0,0
STMN0652049325,0,214.59,221.2,0,0
STMN0652049430,2349.66,3016.4,6177.13,0,0
STMN0652049553,0,226.79,598.81,0,0
STMN0652049559,12.99,154.46,171.91,0,0
STMN0652049659,1739.75,1667.97,3482.81,0,0
STMN0652049686,96.96,4973.64,5826.65,0,0
STMN0652049761,147.14,273.54,401.94,0,0
STMN0652049897,370.61,424.89,794.84,0,0
STMN0652050010,539.16,5688.3,7142.79,0,0
STMN0652050015,49.95,218.92,269.61,0,0
STMN0652050110,105.98,2571.43,3070.44,0,0
STMN0652050262,743.46,2160.1,2981.12,0,0
STMN0652050282,1122.78,1551.55,2841.47,0,0
STMN0652050341,0,0,266.64,0,0
STMN0652050367,12.31,119.3,123.73,0,0
STMN0652050381,6.01,22.33,146.74,0,0
STMN0652050384,0,215.61,215.61,0,0
STMN0652050388,754.1,7380.66,9182.4,0,0
STMN0652050398,5.38,115.86,118.37,0,0
STMN0652050417,969.78,1326.29,2464.06,0,0
STMN0652050423,890.68,340.06,1397.25,0,0
STMN0652050424,47.13,136.59,178.8,0,0
STMN0652050431,0,148.5,178.64,0,0
STMN0652444668,289.67,287.79,541.27,0,0
STMN0652444669,42.49,207.94,257.52,0,0
STMN0653050491,1571.08,981.36,2740.77,0,0
STMN0653050494,94.88,42.7,157.1,0,0
STMN0653050511,49.68,25.89,90.69,0,0
STMN0653050517,234.51,425.39,727.2,0,0
STMN0653050548,1742.56,3024.28,5610.66,0,0
STMN0653050588,301.52,237.18,661.73,0,0
STMN0653050598,889.24,945.11,1734.98,0,0
STMN0653050638,326.65,144.24,479.14,0,0
STMN0653050662,226.04,515.72,750.04,0,0
STMN0653050671,0,372.02,372.02,0,0
STMN0653050694,256.36,652.99,914.56,0,0
STMN0653050695,332.11,112.4,439.28,0,0
STMN0653050701,141.79,142.78,287.48,0,0
STMN0653050740,1136.97,1545.6,2859.01,0,0
STMN0653050755,476.5,2381.94,2994.45,0,0
STMN0653050772,1929.81,1915.14,6651.53,0,0
STMN0653050797,352.39,169.48,520.75,0,0
STMN0653050839,506.85,512.68,1218.82,2434.57,104.07
STMN0653050876,0,158.73,158.73,0,0
STMN0653050930,0,856.49,856.49,0,0
STMN0653050940,910.97,3287.92,6331.97,0,0
STMN0653050971,1370.18,521.3,2007.11,0,0
STMN0653050983,5.33,439.36,444.87,0,0
STMN0653050986,0,482.6,482.6,0,0
STMN0653087883,7.11,686.2,1423.4,0,0
STMN0653092150,34.41,48.54,80.5,0,0
STMN0653513618,2.16,52.54,143.19,0,0
STMN0654050472,0,0,576.54,0,0
STMN0654050483,171.74,796.57,1004.48,0,0
STMN0654051099,589.99,395.48,1137.31,0,0
STMN0654051103,1922.55,5193.33,8543.67,0,0
STMN0654066403,763.94,538.78,1421.03,0,0
STMN0654084941,53.37,0,53.37,0,0
STMN0654450872,407.58,458.15,872.37,0,0
STMN0654450875,1735.04,1940.66,3910.15,0,0
STMN0654450876,73.69,203.11,293.88,0,0
STMN0654450877,1220.76,463.59,2156.45,0,0
STMN0654450880,258.17,1222.73,1978.61,0,0
STMN0654450881,57.11,126.2,185.9,0,0
STMN0654450886,58.05,51.03,237.51,0,0
STMN0654450907,999.9,451.46,1520.59,0,0
STMN0654450914,372.86,597.21,1100.02,0,0
STMN0654450943,1321.9,1448.02,2925.88,0,0
STMN0654450949,49.07,129.03,195.15,0,0
STMN0654450950,341,204.53,590.82,0,0
STMN0654450960,173.09,68.42,259.67,0,0
STMN0654450965,123.01,140.89,242.78,0,0
STMN0654450977,1130.71,1000.38,2180.08,0,0
STMN0654450995,54.42,114.61,172.68,0,0
STMN0654451024,1325.94,1327.93,2980.53,0,0
STMN0654451042,713.75,585.41,1603.24,0,0
STMN0654451045,10.69,149.6,155.72,0,0
STMN0654451068,297.97,658.89,1306.95,0,0
STMN0654451076,268.47,215.99,387.37,0,0
STMN0654451085,0,151.75,152.46,0,0
STMN0654451095,633.87,498.62,1480.82,0,0
STMN0654451136,143.07,714.02,865.75,0,0
STMN0654451139,3.52,151.04,190.17,0,0
STMN0654451162,161.24,763.37,924.34,0,0
STMN0654451168,47.06,121.57,169.18,0,0
STMN0654451176,226.41,958.31,1183.77,0,0
STMN0654451184,290.02,467.21,749.45,0,0
STMN0654451192,114.01,340.46,457.55,0,0
STMN0654451205,133.4,109.05,240.49,0,0
STMN0654451213,13.21,146.91,152.21,0,0
STMN0654451231,317.3,429.22,755.69,0,0
STMN0654451239,57.09,248.17,424.37,0,0
STMN0654451248,65.64,203.35,269.06,0,0
STMN0654451256,78.97,285.63,454.76,0,0
STMN0654451272,100.49,851.1,955.39,0,0
STMN0654451275,321.48,152.37,487.78,0,0
STMN0654451293,52.04,281,332.67,0,0
STMN0654451294,59.02,524.5,592.45,0,0
STMN0654451297,111.44,227.26,336.51,0,0
STMN0654451301,51.57,107.93,156.23,0,0
STMN0654451309,48.37,450.85,556.98,0,0
STMN0654451321,34.54,121.21,166.56,0,0
STMN0654451327,13.39,182.28,194.12,0,0
STMN0654451336,339.42,435.54,1076.93,0,0
STMN0654451341,67.92,140.13,278.35,0,0
STMN0654451354,806.5,806.06,1806.21,0,0
STMN0654451364,0,165.27,214.46,0,0
STMN0654451368,9.71,207.18,221.43,0,0
STMN0654451384,100.68,92.98,328.73,0,0
STMN0654451397,314.69,1840.32,2426.65,0,0
STMN0654451416,137.91,304.48,435.55,0,0
STMN0654451423,306.43,244.77,532.28,0,0
STMN0654451437,1827.83,1629.32,3808.58,0,0
STMN0654451456,902.6,745.98,1612.21,0,0
STMN0654451467,743.21,276.57,1021.37,0,0
STMN0654451476,516.58,593.54,1407.59,0,0
STMN0654451504,430.87,609.31,1674.29,0,0
STMN0654451513,66.88,181.68,255.43,0,0
STMN0654451519,286.44,231.57,485.27,0,0
STMN0654451531,361.81,10.23,604.15,0,0
STMN0654511927,51.79,439.69,489.06,0,0
STMN0654511951,218.98,120.88,355.55,0,0
STMN0654511989,537.03,894.9,1795.04,0,0
STMN0661049619,1725.11,1342.4,4899.39,240845.96,21822.58
STMN0661050406,53.59,19.02,137.2,0,0
STMN0661444279,595.82,799.59,1756.74,0,0
STMN0661444395,0,0,5072.22,62701.63,3772.35
STMN0661444396,147.38,158.3,217.11,0,0
STMN0661444410,0,45.78,53.77,0,0
STMN0661444411,26.46,372.48,751.32,935.23,0
STMN0661444427,0,98.46,103.81,4570.44,0
STMN0661444482,2064.78,2288.49,5609.33,0,0
STMN0661444507,0,87.42,125.91,0,0
STMN0661444512,1999.27,958.63,6123.12,0,0
STMN0661444522,0,271.22,1034.43,0,0
STMN0661444533,0,0,1905.49,713307.68,84828.8
STMN0661444558,0,0,355.34,212951.4,16810.37
STMN0661444564,0,0,896.21,173266.52,6621.87
STMN0661444567,0,0,266.85,38668.26,5297.77
STMN0661510493,0,0,521.57,116977.01,6229.46
STMN0661512057,0,92.69,99.89,0,0
STMN0662079785,0,113.2,128.98,0,0
STMN0662079947,0,1040.5,1082.77,0,0
STMN0662082429,127.1,124.91,262.81,0,0
STMN0662444031,23.88,119.84,142.04,0,0
STMN0662444032,9.89,116.86,154.97,0,0
STMN0662444034,5102.83,2550.96,8303.35,0,0
STMN0662444066,58.57,90.2,254.29,0,0
STMN0662444072,113.31,5.81,155.83,0,0
STMN0662444073,912.55,2400.33,5091.61,0,0
STMN0662444078,420.1,436.29,884.48,0,0
STMN0662444080,204.26,365.17,367.47,0,0
STMN0662444126,453.6,249.01,737.04,0,0
STMN0662444138,69.72,3111.9,3711.5,0,0
STMN0662444171,298.64,2045.85,3277.98,31541.51,0
STMN0662444173,1411.29,1597.55,3555.98,0,0
STMN0662444237,198.45,531.43,713.05,0,0
STMN0662444256,778.61,1858.19,2620.91,0,0
STMN0663058284,0,0,3935.5,0,0
STMN0663450787,704.13,394.84,1157.48,0,0
STMN0663510325,0,0,1266.71,2835097.95,163533.25
STMN0671063847,0,0,255.38,134347.3,37604.69
STMN0671064178,0,62.55,2318.39,271868.65,152810.64
STMN0671064242,1.03,66.88,758.39,40484.11,1618.29
STMN0671077808,0,775.73,2043.38,0,0
STMN0671443964,1571.62,545.23,5055.79,14055.96,717.64
STMN0672059858,0,890.91,1272.75,8591.73,0
STMN0672443781,989.94,458.29,1563.72,0,0
STMN0672443787,53.05,134.33,174.67,0,0
STMN0672443791,66.57,44.47,117.78,0,0
STMN0672443820,217.48,488.56,1109.35,0,0
STMN0672443826,38.04,309.97,375.04,0,0
STMN0672443835,291.06,228.18,671.43,0,0
STMN0672443839,49.34,204.18,269.08,0,0
STMN0672443847,754.17,303.01,1062.94,0,0
STMN0672443857,5.91,344.75,355.42,0,0
STMN0672443863,54.46,95.7,149.63,0,0
STMN0672443876,413.7,444.75,837.71,0,0
STMN0672443892,570.97,720.96,1193.69,0,0
STMN0673450601,0,53.08,53.08,214.52,0
STMN0673450616,631.56,172.6,836.07,0,0
STMN0673450621,43.31,0,240.42,91871.8,1345.94
STMN0673450650,0,15.18,46.81,0,0
STMN0673450662,543.37,571.21,970.91,89053.61,0
STMN0673450668,69.36,255.7,552.82,37955.08,0
STMN0673450672,308.77,285.39,656.18,13167.31,0
STMN0673450675,0,163.3,163.67,0,0
STMN0673450695,266.32,722.09,1015.03,0,0
STMN0674450527,0,110.23,110.5,0,0
STMN0674450554,0,0,89.33,0,0
STMN0681068093,597.67,1245.34,1898.85,0,0
STMN0681443207,742.2,198.56,969.76,0,0
STMN0681443214,219.02,256.19,480.13,0,0
STMN0681443223,230.59,0,391.3,0,0
STMN0681443275,176.54,206.62,620.6,0,0
STMN0681443287,747.32,100.3,850.3,0,0
STMN0681443296,844.85,94.33,1063.33,0,0
STMN0681443321,136.94,820.86,1365.59,0,0
STMN0681443332,1538.88,698.53,2533.46,0,0
STMN0681443505,2.42,77.96,77.96,0,0
STMN0681443506,394.53,624.62,1153.99,0,0
STMN0681443523,43.36,120.19,161.62,0,0
STMN0681443525,115.73,41.8,186.14,0,0
STMN0681443529,131.76,154.71,293.43,0,0
STMN0681443538,214.71,424.77,1270.6,0,0
STMN0681443546,729.68,472.9,1389.62,0,0
STMN0681443568,1423.34,147.32,2938.48,0,0
STMN0681443687,2530.81,3350.99,13081.41,31222.23,2222.18
STMN0681443705,1219.11,1611.23,2956.81,51853.42,22928.12
STMN0682078395,2.98,294.86,555.88,0,0
STMN0682442671,2311.25,2260.94,4700.88,0,0
STMN0682442694,17.07,108.12,117.76,0,0
STMN0682442730,943.62,890.12,1985.46,0,0
STMN0682442734,561.51,1494.24,2644.48,0,0
STMN0682442738,46.06,56.72,99.93,0,0
STMN0682442742,405.67,22.79,567.7,0,0
STMN0682442747,40.38,37.65,146.19,0,0
STMN0682442751,161.15,84.43,236.82,0,0
STMN0682442798,0,20.05,296.73,0,0
STMN0682442898,148.08,764.12,1372.28,0,0
STMN0682442904,42.62,2041.86,2660.35,0,0
STMN0682442967,0,269.98,891.93,0,0
STMN0682442975,346.21,340.14,699.6,0,0
STMN0682442980,269.1,2291.88,2638.48,18029.96,1332.91
STMN0682442994,217.89,244.44,515.68,36728.24,0
STMN0682443005,48.18,140.24,517.61,284856.9,0
STMN0682443013,93.47,144.59,339.16,0,0
STMN0682443015,63.3,1104.94,2854.92,0,0
STMN0682443024,1142.65,687.24,2323.6,0,0
STMN0682443037,95.51,207.15,303.26,0,0
STMN0682443040,3397.01,1541.78,5353,0,0
STMN0682443041,226.68,144.62,356.78,75160.68,0
STMN0682443050,402.21,23.64,525.12,0,0
STMN0682443069,128.69,1998.38,2519.36,0,0
STMN0682443096,73.87,240.52,322.4,0,0
STMN0682443100,0,203.29,209.08,0,0
STMN0682443103,14.6,43.56,143.49,0,0
STMN0682443110,334.08,461.88,1063.63,0,0
STMN0682443112,0.05,19.23,107.76,0,0
STMN0682443168,90.81,2.21,100.99,0,0
STMN0682443195,184.15,186.33,368.18,0,0
STMN0683450009,634.37,403.33,1308.25,0,0
STMN0683450016,1597.82,679.55,2756.24,0,0
STMN0683450023,0,1.62,1.62,0,0
STMN0683450049,1712.22,1901.59,7176.69,49153.34,0
STMN0683450054,268.72,206.71,509.65,10095.72,0
STMN0683450057,765.48,717.72,1373.76,90.27,0
STMN0683450061,0,46.13,205.07,6991.29,1571.18
STMN0683450066,19.96,142.81,161.55,125.87,0
STMN0683450082,1108.15,178.35,1179.41,2095.76,69.62
STMN0683450090,43.83,110.48,174.58,2156.36,0
STMN0683450095,14.67,117.49,125.6,1088.45,0
STMN0683450102,1406.62,396.17,1808.86,6175.97,0
STMN0683450115,202.83,313.61,776.73,1.42,0
STMN0683450152,2746.1,944.91,4413.94,13560.3,1928.69
STMN0683450175,431.96,268.4,1052.92,0,0
STMN0683450179,0,60.71,60.71,0,0
STMN0683450203,0,233.59,237.38,0,0
STMN0683450204,176.02,140.58,566.38,0,0
STMN0683450229,51.92,160.14,349,2066.26,0
STMN0683450234,515.67,110.49,665.05,1694.58,0
STMN0683450279,1241.68,545.17,2353.22,623.47,0
STMN0683450295,4613.85,5069.2,11720.67,476.76,0
STMN0683450413,51.3,36.99,88.87,0,0
STMN0683450415,12.33,96.13,145.8,502.57,0
STMN0683450418,3513.62,2767.63,6811.1,7751.66,0
STMN0683450451,891.73,1118.8,2202.65,226.36,124.41
STMN0683450453,165.91,483.99,864.49,5278.44,0
STMN0683450463,341.66,226.87,874.42,0,0
STMN0683450465,10.77,133.56,149.46,2250.93,0
STMN0683450489,325.74,299.55,698.32,0,0
STMN0683450492,1380.15,1324.14,3545.18,0,0
STMN0683450493,839.25,1074.28,2444.04,0,0
STMN0683450497,203.4,129.89,422.01,0,0
STMN0683450519,313.85,1287.54,1668.92,0,0
STMN0683450520,77.64,334.99,506.1,1.26,0
STMN0683511173,214.72,26.5,354.95,3523.12,1385.51
STMN0684052277,1064.28,1392.11,2762.35,3880.33,0
STMN0684064055,2548.98,3836.97,8845.99,1956.17,0
STMN0684449247,6.27,55.12,145.49,0,0
STMN0684449250,6.23,114.87,136.07,0,0
STMN0684449257,780.27,312.04,1092.24,10077.41,0
STMN0684449263,634,1048.4,1804.64,0,0
STMN0684449269,214.78,439,754.85,0,0
STMN0684449275,700.03,793.48,1832.22,0,0
STMN0684449280,2954.25,2991.37,8126.55,1770.74,0
STMN0684449283,125.74,263.72,397.32,1673.76,70.6
STMN0684449286,181.49,690.5,887.21,301.88,0
STMN0684449292,374.49,637.21,1204.49,914.29,0
STMN0684449295,3.2,110.67,200.13,596.92,0
STMN0684449302,163.11,143.88,331.5,6524.27,370.01
STMN0684449303,171.48,173.53,354.43,961.51,0
STMN0684449323,979.99,1256,2275.4,790.85,0
STMN0684449326,0,12.26,544.42,232.62,0
STMN0684449329,546.26,706.42,1251.51,782.93,0
STMN0684449379,40.27,48,147.67,6.63,0
STMN0684449384,2661.73,662.19,3765.14,6965.1,0
STMN0684449447,1846.7,1716.42,4212.54,427.01,0
STMN0684449803,937.17,718.93,2161.64,0,0
STMN0684449827,728.8,1747.82,13636.92,0,0
STMN0684449828,202.02,33.08,247.54,0,0
STMN0684449837,547.63,408.39,1036.7,0,0
STMN0684449843,323.99,192.28,1866.25,0,0
STMN0691441846,880.27,2320.39,4912.66,0,0
STMN0691441859,428.69,340.54,856.19,0,0
STMN0691441866,230.49,313.35,571.43,0,0
STMN0691441887,0,0,968.31,3.82,0
STMN0691441890,44.56,112.3,217.29,3559.42,0
STMN0691441899,975.12,1416.11,2850.66,4459.11,461.17
STMN0691441952,274.08,352.17,731.39,0,0
STMN0691441969,5.93,441.54,507.43,2219.03,0
STMN0691441991,1861.31,749.99,2736.26,3488.37,0
STMN0691442016,9.29,182.88,191.5,22.95,0
STMN0691442023,255.72,515.68,772.12,1751.63,0
STMN0691442030,760.08,977.17,2020.3,264.41,0
STMN0691442032,4.39,399.48,751.12,17402.84,121.36
STMN0691442043,62.76,299.88,389.31,9367.98,60.47
STMN0691442052,0,550.12,764.47,2457.99,0
STMN0691442058,275.58,387.16,652.45,1056.67,0
STMN0691442154,516.61,128.68,764.89,5185.55,2.96
STMN0691442337,768.81,1157.33,3252.28,0,0
STMN0691442371,938.34,326.49,1375.82,0,0
STMN0691442375,0,360.13,360.13,0,0
STMN0691442381,223.24,131.17,353.35,0,0
STMN0691442385,448.15,198.08,687.59,0,0
STMN0691442393,340.52,145.51,541.81,0,0
STMN0691442399,45.2,145.94,190.99,335.62,0
STMN0691442411,49.61,0,1017.87,12224.64,0
STMN0691442415,1444.33,1431.73,3100.86,37030.53,0
STMN0691442445,3728.01,4650.79,9287.21,306212.64,8766.68
STMN0691442518,57.06,0,186.35,357.78,0
STMN0691442531,1255.94,121.44,1590.69,0,0
STMN0691442550,674.7,567.36,1257.85,68746.21,677.43
STMN0692441238,118.87,223.57,381.34,2667.64,273.11
STMN0692441245,178.63,124.43,308.4,58.34,0
STMN0692441294,4833.02,7082.02,17874.43,15903.99,0
STMN0692441306,197.51,375.13,558.1,8367.98,1352.17
STMN0692441307,4918.48,4389.76,9750.2,3608.81,0
STMN0692441313,677.95,181.75,877.12,282.09,0
STMN0692441316,501.39,1063.96,2163.41,196.15,68.37
STMN0692441318,2728.22,1796.22,4868.86,2475.16,0
STMN0692441369,46.34,65.9,119.19,0,0
STMN0692441375,125.47,198.3,322.06,660.89,0
STMN0692441419,702.49,267.88,1023.68,0,0
STMN0692441550,226.31,167.03,408.41,362.95,0
STMN0692441665,1261.88,1198.6,2626.86,0,0
STMN0692441675,80.83,425.7,564.51,3706.41,39.36
STMN0692441707,195.93,196.12,376.64,3496.8,0
STMN0692441708,428.82,141.1,733.21,0,0
STMN0692441721,57.13,91.82,147.73,0,0
STMN0692441745,0,160.95,160.95,28.44,0
STMN0692441765,398.79,787.39,1958.01,67705.62,68.81
STMN0692441771,0,0,28.8,4890.2,0
STMN0692441773,87.4,466.88,571.5,5.1,0
STMN0692441793,129.74,127.54,253.82,0,0
STMN0692441794,2542.44,2301.36,5806.26,17496.61,60.78
STMN0692441798,30.46,96,143.94,16.21,0
STMN0692441799,0,110.67,122.59,514.1,0
STMN0692441802,80.11,225.86,391.32,3252.21,0
STMN0692441811,52.47,394.82,445.66,351.89,0
STMN0692441819,3776.44,3823.92,8718.39,0,0
STMN0692441823,2288.93,3242.63,6214.29,0,0
STMN0692441831,748.03,868.69,3654.72,279801.68,104077.89
STMN0692504942,0,560.52,582.87,195.34,0
STMN0693084520,94.21,1116.09,1773.12,0,0
STMN0693448469,844.82,0,844.82,376.84,144.38
STMN0693448471,1489.2,1324.18,3339.79,6482.93,0
STMN0693448474,119.64,107.06,220.66,122.02,0
STMN0693448476,1518.55,275.4,1832.17,1338.99,0
STMN0693448484,487.58,797.08,1476.67,150179.12,0
STMN0693448497,5.48,138.11,147.72,366.07,0
STMN0693448505,422.13,133.53,553.89,1227.11,16
STMN0693448509,2782.77,1678.69,4928.58,245906.75,46435.6
STMN0693448529,42.83,74.38,175.92,0,0
STMN0693448532,840.63,1179.67,1944.26,4414.93,0
STMN0693448534,472.12,260.96,922.51,0,0
STMN0693448537,51.62,33.95,215.73,809.23,0
STMN0693448539,0,266.66,287.76,7636.55,0
STMN0693448546,79.78,149.45,289.66,4916.06,0
STMN0693448565,367.46,585.67,974.59,0,0
STMN0693448567,4921.3,5866.86,14178.33,1175.94,0
STMN0693448571,276.88,27.51,538,0,0
STMN0693448576,42.61,113.67,143.65,0,0
STMN0693448589,1057.54,433.24,1497.71,966.79,0
STMN0693448626,71.45,136.96,204.57,0,0
STMN0693448683,5.86,164.95,178.09,3794.43,64.9
STMN0693448686,13.69,224.64,231.83,3123.01,130.64
STMN0693448697,242.45,691.12,942.07,57855.69,415.13
STMN0693448779,300.96,152.04,471.2,498.56,0
STMN0693448977,833.29,852.03,1817.36,531.96,0
STMN0693448996,6.55,104.69,110.61,0,0
STMN0693449011,150.05,143.65,330.23,4684.54,0
STMN0693449017,66.18,736.41,814.2,538.88,0
STMN0693449034,613.14,811.84,2187.55,0,0
STMN0693449095,86.02,73.11,306.57,1429.3,0
STMN0693449113,564.37,322.49,947.11,737.43,0
STMN0693449114,0,410.77,417.09,0,0
STMN0693449123,87.53,817.37,955.7,143256.15,2362.18
STMN0693449127,456.7,889.78,1497.59,0,0
STMN0693449128,954.15,978.24,1975.92,0,0
STMN0693449130,59.21,165.75,227.26,0,0
STMN0693449140,2017.14,2281.98,5634.81,0,0
STMN0693449142,59.46,122.89,396.08,0,0
STMN0693449227,4290.61,3005.75,8818.98,139212,15781.3
STMN0694447647,0,110.9,124.35,0,0
STMN0694447658,2634.07,2541.33,6416.58,0,0
STMN0694447665,93.76,0,286.67,0,0
STMN0694447668,53.7,66,224.12,0,0
STMN0694447670,1117.85,585.94,1907.15,109311.13,3675.89
STMN0694447680,2268.65,2927.03,6125.86,0,0
STMN0694447703,1971.34,1805.42,4051.88,1260.52,0
STMN0694447705,4200.24,6074.43,11535.17,225383.87,4.92
STMN0694447707,475.63,284.55,828.56,2053.67,0
STMN0694447721,50.85,162.46,215.78,2308.82,0
STMN0694447724,91.15,977.29,1110.54,842.03,0
STMN0694447730,7.56,91.21,102.69,0,0
STMN0694447788,275.04,249.57,449.94,649.02,0
STMN0694447793,252.79,140.27,392.66,1044.39,0
STMN0694447803,9,90.7,106.59,3123.86,35.23
STMN0694447813,1361.03,1378.32,3739.84,0,0
STMN0694447821,88.9,149.62,239.16,0,0
STMN0694447841,199.01,337.64,585.69,0,0
STMN0694447846,105.04,245.72,345.19,0,0
STMN0694447847,85.12,249.82,596.81,0,0
STMN0694447865,469.85,1280.68,1852.26,0,0
STMN0694447913,101.9,1079.62,1352.37,3187.81,0
STMN0694447915,9.31,134.19,144.16,0,0
STMN0694447942,261.26,626.29,957.37,0,0
STMN0694448081,223.43,319.14,566.26,0,0
STMN0694448111,0,16.96,90.5,0,0
STMN0694448113,0,85.43,85.43,0,0
STMN0694448229,638.06,2021.75,3338.34,0,0
STMN0694448455,2536.87,3115.26,9373.43,61011.96,0
STMN0701440302,1981.15,1300.85,3686.09,0,0
STMN0701440323,12.9,309.92,566.24,49371.35,0
STMN0701440328,3816.16,1888.43,7763.17,0,0
STMN0701440329,3118.93,2761.54,6377.52,13926.99,739.11
STMN0701440341,286.43,443.7,1236.18,0,0
STMN0701440343,956.34,362.7,2178.28,3414.05,521.7
STMN0701440350,6446.51,3889.26,18319.22,13065.16,0
STMN0701440376,67.02,80.64,134.6,3405.72,0
STMN0701440414,834.5,233.36,1420.86,0,0
STMN0701440426,2063.81,326.73,2391.78,0,0
STMN0701440430,128.98,129.48,282.71,0,0
STMN0701440432,0,165.08,185.5,0,0
STMN0701440435,2609.73,504.03,3929.28,0,0
STMN0701440469,118.44,169.76,899,0,0
STMN0701440486,332.7,633.08,1538.09,0,0
STMN0701440489,495.56,0,495.56,0,0
STMN0701440499,41.9,118.65,162.15,0,0
STMN0701440525,1309.81,1248.47,2805.45,0,0
STMN0701440531,677.03,786.46,1952.87,0,0
STMN0701440533,77.49,7.48,174.35,0,0
STMN0701440544,389.82,25.34,417.82,5057.87,193.72
STMN0701440558,119.55,215.25,630.63,10013.61,0
STMN0701440566,1017.64,420.45,1445.57,0,0
STMN0701440573,47.4,178.28,218.04,882.85,0
STMN0701440595,207.39,417.73,710.91,0,0
STMN0701440635,0,240,248.96,0,0
STMN0701440639,38.43,118.06,163.9,0,0
STMN0701440681,1204.32,1977.32,3468.3,0,0
STMN0701440701,689.07,754.62,1817.29,0,0
STMN0701440717,347.77,56.66,517.86,0,0
STMN0701440723,538.04,326.53,875.7,0,0
STMN0701440738,0.94,76.73,83.45,0,0
STMN0701440741,13.52,86.57,153.13,0,0
STMN0701440752,570.2,564.26,1286.55,0,0
STMN0701440772,384.89,107.96,724.42,0,0
STMN0701440784,164.93,385.89,546.95,0,0
STMN0701440789,117.85,21.9,246.44,0,0
STMN0701440818,306.13,26.43,313.57,0,0
STMN0701440855,198.1,788.96,979.7,14010.1,1180.81
STMN0701440866,0.78,104.54,106.14,0,0
STMN0701440873,1432.34,2405.75,5529.51,16781.25,4990.56
STMN0701440875,545.3,124.54,746.45,34506.28,281.26
STMN0701440961,11.49,133.4,175.14,1490.53,0
STMN0701440965,322.19,917.13,1585.89,7929.22,0
STMN0701441009,232.96,267.81,886.37,0,0
STMN0702439650,1512.22,4714.68,10023.07,823515.66,52869.23
STMN0702439660,344.34,138.78,459.35,6164.03,585.47
STMN0702439685,1937.84,915.17,3102.26,1331.69,0
STMN0702439689,2210.68,4254.6,7500.95,0,0
STMN0702439696,66.37,717.73,1000.69,0,0
STMN0702439746,208.52,932.9,1192.33,12412.1,0
