OBJECTID_1,STORMNET_I,Owner,Count_PerDA,Type_AS,Type_BR,Type_DP,Type_FB,Type_FM,Type_GR,Type_MB,Type_OS,Type_Other,Type_PL,Type_PP,Type_RF,Type_RT,Type_SF,Type_TF,Type_TR,Type_UG,Type_VF,Type_VS,Type_WL,Type_WS,Type_WP,Sum_DRAINAGE_AREA,Sum_TREATED_AREA,Shape_Length,Shape_Area,Pct_Treated,Area_AC
5299,STMN0601429039,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.065,0.065,6249.254382,1509265.969,0.187600379,34.64811768
5300,STMN0601429048,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.155556,206274.1606,0,4.735422079
5301,STMN0601429092,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.7004451,6257.075402,0,0.143643261
5302,STMN0601429101,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037.952463,281016.0662,0,6.451266994
5303,STMN0601505534,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289.915811,151452.4488,0,3.476883714
5304,STMN0601512376,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468.596905,74158.16659,0,1.702444059
5305,STMN0602428079,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06,0.057,8793.747219,3222669.532,0.077045134,73.98260842
5306,STMN0602428082,FFX,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3.52,1.22,5481.355539,1239374.946,4.287886212,28.45224756
5307,STMN0602428120,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910.684186,892474.0589,0,20.48846714
5308,STMN0602428156,VDOT/FFX,9,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,7.588,3.678,11677.01656,5271590.351,3.039178473,121.0195463
5309,STMN0602428160,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649.926622,274172.4412,0,6.294158355
5310,STMN0602428520,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890.440573,122499.5116,0,2.812213075
5311,STMN0602428551,VDOT,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.54,2.38,2384.481987,348447.2959,29.75267323,7.999281214
5312,STMN0603078760,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.735899,20669.894,0,0.474517371
5313,STMN0603083166,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452.867818,39592.68766,0,0.908926677
5314,STMN0603432621,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.4343904,29977.26915,0,0.688186158
5315,STMN0603432624,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908.333222,105660.5073,0,2.425641182
5316,STMN0603432638,FFX,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.28,8725.861196,2504904.715,0.486914777,57.50492962
5317,STMN0603432659,VDOT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.404,0.404,6859.54387,2297430.391,0.765993593,52.74195548
5318,STMN0603432679,FFX,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5.43,1.415,8756.341141,2978646.016,2.069301056,68.38057692
5319,STMN0603432684,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305.710695,561831.8838,0,12.8979369
5320,STMN0603432689,FFX,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.687,2.035,10206.53842,1445992.672,6.130338495,33.19555685
5321,STMN0603432740,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405.195393,186847.1277,0,4.289436986
5322,STMN0603432741,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4520228,8817.35108,0,0.202419338
5323,STMN0603432747,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404.996505,215550.9282,0,4.948388209
5324,STMN0603432748,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163.949579,443209.2631,0,10.17472534
5325,STMN0603432749,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857.17336,429713.6451,0,9.864907346
5326,STMN0603432832,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.49,0.49,7333.463927,2121592.04,1.006051787,48.70524625
5327,STMN0603432843,FFX,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.86,1.041,5288.257645,1482193.184,3.059370338,34.02660957
5328,STMN0603432878,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617.166485,581595.4388,0,13.3516475
5329,STMN0603432882,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.8506249,29157.76984,0,0.669372968
5330,STMN0603432883,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.7968209,24696.05232,0,0.566945618
5331,STMN0603432890,FFX,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7.3,0.64,3119.937185,354297.3631,7.868613033,8.133580814
5332,STMN0603432902,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.383835,159215.4888,0,3.655099304
5333,STMN0603432911,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615.106353,138316.0298,0,3.175311824
5334,STMN0603432914,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.3220716,26710.23426,0,0.613185057
5335,STMN0603432915,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3.43,3290.607291,454647.1971,32.8628887,10.43730523
5336,STMN0603432928,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.213,0.213,2498.808673,254627.2303,3.64385336,5.845460257
5337,STMN0603432955,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,5383.35908,1419888.14,0,32.59627684
5338,STMN0603432997,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044.091748,740394.2725,0,16.99718168
5339,STMN0603433026,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094.723163,533882.1522,0,12.25629678
5340,STMN0603433028,VDOT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.33,0.327,5057.527589,1074658.609,1.325450046,24.67086564
5341,STMN0603433037,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898.2453709,29845.91104,0,0.685170579
5342,STMN0603433038,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491.922361,220404.6431,0,5.059814617
5343,STMN0603433043,VDOT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,5003.053524,792411.9704,1.044452533,18.19134849
5344,STMN0603433072,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.6355752,10466.71098,0,0.240283582
5345,STMN0603433197,FFX,10,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,7.27,3.39,9348.200662,3742213.928,3.946001276,85.90975429
5346,STMN0603504627,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152.498186,337218.6306,0,7.741505497
5347,STMN0604075850,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,6.61,3311.734077,316815.787,90.88260752,7.273118786
5348,STMN0604082387,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647.003719,254018.1962,0,5.831478702
5349,STMN0604082432,FFX,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.138,0.138,16532.86981,5923240.245,0.101485939,135.9794293
5350,STMN0604086842,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27,0.27,7869.576494,1920617.745,0.612363027,44.09149284
5351,STMN0604432039,FFX,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.11,0.744,11160.70217,4158809.541,0.779273733,95.47351184
5352,STMN0604432043,FFX,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4,2.402,11339.62636,4857751.95,2.1538914,111.5190859
5353,STMN0604432049,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755.472445,99095.79528,0,2.274935529
5354,STMN0604432056,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048.12882,148827.7201,0,3.416627994
5355,STMN0604432058,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9610.459556,3492803.061,0,80.18404573
5356,STMN0604432090,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,2650.194459,238005.6864,0,5.463880589
5357,STMN0604432091,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670.447362,328496.2543,0,7.541266489
5358,STMN0604432293,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11155.89099,2278607.675,0,52.30984364
5359,STMN0604432308,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705.477923,1045602.557,0,24.0038278
5360,STMN0604432328,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.824669,78389.59906,0,1.799584771
5361,STMN0604432464,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.612692,90872.83638,0,2.086161613
5362,STMN0604432479,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.406137,54608.4108,0,1.253641626
5363,STMN0604432487,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8154.117603,2498635.387,0,57.36100509
5364,STMN0604432488,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.547324,76687.84983,0,1.760517828
5365,STMN0604432516,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305.632517,243343.0806,0,5.58641079
5366,STMN0604432518,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.502123,51734.51949,0,1.187665896
5367,STMN0604432614,FFX,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3261.986317,433350.3239,0,9.948394338
5368,STMN0611061924,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172.172617,30545.40959,0,0.70122892
5369,STMN0611066270,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2518744,9958.295879,0,0.228611931
5370,STMN0611082121,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031.227402,228325.5051,0,5.241653315
5371,STMN0611427469,Private,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.29,0,10692.06953,3651969.804,0,83.83802599
5372,STMN0611427473,VDOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13,0.128,7182.443166,1929389.602,0.288985578,44.29286775
5373,STMN0611427482,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628.513731,342796.4543,0,7.869555223
5374,STMN0611427486,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732.256088,254887.0364,0,5.851424609
5375,STMN0611427500,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26,0.26,6216.874672,1558497.148,0.726697172,35.77831455
5376,STMN0611427501,FFX,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.45,1.79,12417.30581,5948285.359,1.310833012,136.5543883
5377,STMN0611427516,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524.053515,280753.3692,0,6.445236277
5378,STMN0611427537,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453.106652,73239.35212,0,1.681350897
5379,STMN0611427565,FFX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6.739,5.619,10626.16319,3373548.127,7.25534813,77.44631821
5380,STMN0611427586,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5664.563112,1146591.426,0,26.3222225
5381,STMN0611427599,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.387154,62910.59073,0,1.444234214
5382,STMN0611427614,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283.522558,235353.7521,0,5.40300031
5383,STMN0611427647,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0459,0.0459,5219.589622,696605.7996,0.287019718,15.99193265
5384,STMN0611427656,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.936884,193789.1628,0,4.44880482
5385,STMN0611427658,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244.295416,139481.8235,0,3.202074872
5386,STMN0611427664,VDOT,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16.45,0.91,13995.07737,4160062.072,0.952856971,95.50226612
5387,STMN0611427667,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321.295211,68821.23685,0,1.579924521
5388,STMN0611427669,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.536779,62556.85645,0,1.43611356
5389,STMN0611427674,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418.451978,255468.3228,0,5.864769162
5390,STMN0611427685,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.104083,38963.16493,0,0.894474766
5391,STMN0611427730,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582.293871,141808.2127,0,3.255481633
5392,STMN0611427735,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955.993412,173270.3821,0,3.977756547
5393,STMN0611427736,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282.101853,61944.67106,0,1.422059661
5394,STMN0611427739,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.614592,94666.66906,0,2.173256376
5395,STMN0611427741,VDOT/FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156.691907,63187.81314,0,1.450598391
5396,STMN0611427779,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143.93078,235805.0732,0,5.413361259
5397,STMN0611427792,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446.719209,518628.4491,0,11.90611854
5398,STMN0611427852,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693.305519,280942.9985,0,6.449589584
5399,STMN0611427859,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.095253,270294.5444,0,6.205133738
5400,STMN0611427864,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285.277417,265333.23,0,6.091237175
5401,STMN0611427872,FFX,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,3191.614133,464408.8148,1.500740705,10.66140203
5402,STMN0611427874,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918.025964,442979.4018,0,10.16944843
5403,STMN0611428063,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.1549355,5193.479714,0,0.119226366
5404,STMN0611428067,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802.131165,74560.79014,0,1.711687061
5405,STMN0611428073,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498.20642,77147.49461,0,1.771069862
5406,STMN0612092710,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.336,0.336,2752.924814,263853.2762,5.547060726,6.057261974
5407,STMN0612096020,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.43,0,1708.839516,123266.5929,0,2.82982291
5408,STMN0612426470,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,0,3115.508625,188358.5581,0,4.324134793
5409,STMN0612426507,FFX,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8.95,5.015,8508.574819,2143118.625,10.19320739,49.19943062
5410,STMN0612426508,Private,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,3.38,865.7648478,30958.44991,100,0.710711059
5411,STMN0612426523,FFX,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,22.37,22.37,7745.536211,2145859.567,45.40992884,49.26235423
5412,STMN0612426553,FFX,13,0,5,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,8.85,3.44,13415.8042,7110193.608,2.107478486,163.228238
5413,STMN0612427141,Arlington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508.179274,137412.4882,0,3.154569281
5414,STMN0612427158,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845.331153,340451.3944,0,7.81571984
5415,STMN0612427164,FFX,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,2950.263941,242125.603,1.07943543,5.558461239
5416,STMN0612427183,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585.299813,69810.1071,0,1.602625949
5417,STMN0612427225,Arlington County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171.958723,291336.3706,0,6.68818953
5418,STMN0612427231,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039.68227,251540.44,0,5.77459702
5419,STMN0612427235,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196.836232,64367.60309,0,1.477682749
5420,STMN0612427244,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.268934,116719.3839,0,2.679519073
5421,STMN0612427248,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460.343352,205996.6357,0,4.729050957
5422,STMN0612427251,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.7283659,27447.65726,0,0.630114028
5423,STMN0612427255,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337.236071,88808.96343,0,2.03878142
5424,STMN0612427257,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.59,0,5408.35939,950965.0603,0,21.83124114
5425,STMN0612427397,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.736311,39760.95296,0,0.912789532
5426,STMN0612427409,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.188939,64144.25755,0,1.472555421
5427,STMN0612427415,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120.586024,54314.91046,0,1.246903758
5428,STMN0613431460,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565.523983,473346.0305,0,10.86657309
5429,STMN0613431462,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.443193,107915.1677,0,2.477401272
5430,STMN0613431468,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.534147,133852.0795,0,3.072833216
5431,STMN0613431470,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902.037709,191093.4981,0,4.386920627
5432,STMN0613431480,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,6049.913565,1383123.805,0,31.75228048
5433,STMN0613431487,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.490387,64186.1176,0,1.473516399
5434,STMN0613431494,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724.379728,122067.763,0,2.802301452
5435,STMN0613431497,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498.242596,55601.72655,0,1.276445109
5436,STMN0613431499,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937.247492,91657.74956,0,2.104180812
5437,STMN0613431510,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.1685977,18173.91625,0,0.417217377
5438,STMN0613431542,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271.288867,206374.5776,0,4.737727344
5439,STMN0613431546,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132.109441,325950.9036,0,7.482833045
5440,STMN0613431563,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633.262418,290203.3135,0,6.662178014
5441,STMN0613431570,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901.011018,164887.6227,0,3.785314101
5442,STMN0613431572,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.8766352,51971.04818,0,1.193095869
5443,STMN0613431575,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4306.878708,711188.1876,0,16.32669955
5444,STMN0613431597,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3426.00042,613188.9723,0,14.07693813
5445,STMN0613431599,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147.881486,59323.02283,0,1.361874659
5446,STMN0613431660,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8759.693876,3142193.04,0,72.135115
5447,STMN0613431674,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288.191344,273503.3651,0,6.278798418
5448,STMN0613431685,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250.482019,441125.2962,0,10.12688385
5449,STMN0613431688,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.1606679,18769.95126,0,0.430900513
5450,STMN0613431699,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09,0.09,4182.929384,819922.279,0.478140968,18.8229008
5451,STMN0613431716,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.837512,101141.3479,0,2.321895145
5452,STMN0613431723,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268.490912,491602.2633,0,11.28568021
5453,STMN0613431815,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490.735839,831975.7312,0,19.09961109
5454,STMN0613431816,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.5255001,24624.21223,0,0.56529639
5455,STMN0613432027,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5350.621695,1136632.304,0,26.0935916
5456,STMN0613432030,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.7887375,4883.800524,0,0.112117081
